"kind","code_or_message","module","device_layer","source","catalog_generated_at"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận xóa nhân viên.","settings","Backend / all clients","server/modules/settings/routes.js:93","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xóa vai trò.","settings","Backend / all clients","server/modules/settings/routes.js:56","2026-09-20T16:19:46.383Z"
"backend_message","Chưa thể kích hoạt MISA: ${blockers.join(","settings","Backend / all clients","server/modules/settings/routes.js:188","2026-09-20T16:19:46.383Z"
"backend_message","File service-account không phải JSON hợp lệ","settings","Backend / all clients","server/services/settings/firebase.js:52","2026-09-20T16:19:46.383Z"
"backend_message","Kênh không hợp lệ hoặc thiếu cấu hình:","settings","Backend / all clients","server/modules/settings/routes.js:289","2026-09-20T16:19:46.383Z"
"backend_message","Mật khẩu iPad phải đúng 4 chữ số","settings","Backend / all clients","server/services/settings/core.js:69","2026-09-20T16:19:46.383Z"
"backend_message","Mật khẩu iPad quá dễ đoán (0000/1111/1234…). Hãy chọn 4 số khác.","settings","Backend / all clients","server/services/settings/core.js:72","2026-09-20T16:19:46.383Z"
"backend_message","Mật khẩu không đúng","settings","Backend / all clients","server/modules/settings/routes.js:457","2026-09-20T16:19:46.383Z"
"backend_message","Module ${label} đang tắt tại chi nhánh này.","settings","Backend / all clients","server/services/settings/salesModules.js:36","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu trường","settings","Backend / all clients","server/services/settings/firebase.js:55","2026-09-20T16:19:46.383Z"
"backend_message","Ca lam viec khong ton tai.","shifts","Backend / all clients","server/services/shifts.js:153","2026-09-20T16:19:46.383Z"
"backend_message","Ca này vừa được kết ở nơi khác rồi.","shifts","Backend / all clients","server/services/shifts.js:106","2026-09-20T16:19:46.383Z"
"backend_message","Chua co ca dang mo de ket ca.","shifts","Backend / all clients","server/services/shifts.js:64","2026-09-20T16:19:46.383Z"
"backend_message","Dang co ca dang mo. Hay ket ca hien tai truoc khi mo ca moi.","shifts","Backend / all clients","server/services/shifts.js:44","2026-09-20T16:19:46.383Z"
"backend_message","Không thể kết ca: Vẫn còn hóa đơn lỗi hoặc chưa xuất (Thiếu:","shifts","Backend / all clients","server/services/shifts.js:84","2026-09-20T16:19:46.383Z"
"backend_message","Kết nối Shopee thiếu refresh_token.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:112","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy kết nối Shopee cho shop_id=${wanted}.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:490","2026-09-20T16:19:46.383Z"
"backend_message","missing_shopee_order_sn","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:282","2026-09-20T16:19:46.383Z"
"backend_message","Sai chữ ký push Shopee.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:563","2026-09-20T16:19:46.383Z"
"backend_message","Shop Shopee chưa được ủy quyền (thiếu shop_id/access_token). Hãy chạy kết nối OAuth.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:89","2026-09-20T16:19:46.383Z"
"backend_message","Shopee ${path}: ${err} ${data.message ||","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:149","2026-09-20T16:19:46.383Z"
"backend_message","Shopee chưa cấu hình Partner ID / Partner Key.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:82","2026-09-20T16:19:46.383Z"
"backend_message","Shopee push body không hợp lệ.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:544","2026-09-20T16:19:46.383Z"
"backend_message","Shopee push thiếu shop_id.","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:482","2026-09-20T16:19:46.383Z"
"backend_message","Shopee refresh thất bại: ${data.message || data.error ||","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:221","2026-09-20T16:19:46.383Z"
"backend_message","Shopee refresh token thất bại: ${data.message || data.error ||","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:240","2026-09-20T16:19:46.383Z"
"backend_message","Shopee tải waybill thất bại: ${errText.slice(0, 200) || res.status}","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:679","2026-09-20T16:19:46.383Z"
"backend_message","Shopee token exchange thất bại: ${data.message || data.error ||","shopeeConnector","Backend / all clients","server/services/shopeeConnector.js:201","2026-09-20T16:19:46.383Z"
"backend_message","Catalogue pull failed (${response.status})","sync","Backend / all clients","server/services/sync.js:319","2026-09-20T16:19:46.383Z"
"backend_message","Catalogue snapshot exceeds 50MB","sync","Backend / all clients","server/services/sync.js:316","2026-09-20T16:19:46.383Z"
"backend_message","Edge hub is not authorized for this branch","sync","Backend / all clients","server/modules/sync/routes.js:38","2026-09-20T16:19:46.383Z"
"backend_message","Offline/Edge sync đã ngưng — hệ thống chạy online-only. Server là nguồn dữ liệu duy nhất.","sync","Backend / all clients","server/modules/sync/routes.js:11","2026-09-20T16:19:46.383Z"
"backend_message","Store is offline; changes remain safely pending in the local outbox.","sync","Backend / all clients","server/services/sync.js:269","2026-09-20T16:19:46.383Z"
"backend_message","Upstream rejected edge batch (${response.status})","sync","Backend / all clients","server/services/sync.js:107","2026-09-20T16:19:46.383Z"
"backend_message","Khong tim thay dong nhat ky nay.","systemLogs","Backend / all clients","server/services/systemLogs.js:159","2026-09-20T16:19:46.383Z"
"backend_message","Ma so thue phai gom 10 hoac 13 chu so","tax","Backend / all clients","server/services/tax.js:172","2026-09-20T16:19:46.383Z"
"backend_message","Host không thuộc tenant này.","tenantContext","Backend / all clients","server/services/tenantContext.js:63","2026-09-20T16:19:46.383Z"
"backend_message","Không có ánh xạ TikTok Shop cho shop_id=${wanted}.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:426","2026-09-20T16:19:46.383Z"
"backend_message","Không lấy được danh sách gian hàng TikTok Shop: ${error.message}","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:159","2026-09-20T16:19:46.383Z"
"backend_message","missing_tiktok_order_id","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:237","2026-09-20T16:19:46.383Z"
"backend_message","Sai chá»¯ kÃ½ webhook TikTok.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:498","2026-09-20T16:19:46.383Z"
"backend_message","Sai chữ ký webhook TikTok.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:518","2026-09-20T16:19:46.383Z"
"backend_message","Shop TikTok chưa ủy quyền (thiếu access_token/shop_cipher).","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:76","2026-09-20T16:19:46.383Z"
"backend_message","Tài khoản TikTok Shop không trả về gian hàng được ủy quyền.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:169","2026-09-20T16:19:46.383Z"
"backend_message","TikTok ${path}: ${data.code} ${data.message ||","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:110","2026-09-20T16:19:46.383Z"
"backend_message","TikTok không trả shipping label.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:557","2026-09-20T16:19:46.383Z"
"backend_message","TikTok refresh thất bại: ${data.message || data.code ||","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:195","2026-09-20T16:19:46.383Z"
"backend_message","TikTok Shop chưa cấu hình App Key / App Secret.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:72","2026-09-20T16:19:46.383Z"
"backend_message","TikTok thiếu refresh_token.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:187","2026-09-20T16:19:46.383Z"
"backend_message","TikTok token exchange thất bại: ${data.message || data.code ||","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:153","2026-09-20T16:19:46.383Z"
"backend_message","TikTok webhook body không hợp lệ.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:503","2026-09-20T16:19:46.383Z"
"backend_message","TikTok webhook thiếu shop_id.","tiktokConnector","Backend / all clients","server/services/tiktokConnector.js:411","2026-09-20T16:19:46.383Z"
"backend_message","Chua dat gia tri toi thieu cua voucher","vouchers","Backend / all clients","server/services/vouchers.js:323","2026-09-20T16:19:46.383Z"
"backend_message","Combo can chon it nhat 1 SKU hoac 1 nhom hang","vouchers","Backend / all clients","server/services/vouchers.js:428","2026-09-20T16:19:46.383Z"
"backend_message","Gia combo phai lon hon 0","vouchers","Backend / all clients","server/services/vouchers.js:424","2026-09-20T16:19:46.383Z"
"backend_message","Giam theo % phai tu 1 den 100","vouchers","Backend / all clients","server/services/vouchers.js:422","2026-09-20T16:19:46.383Z"
"backend_message","Kieu uu dai combo khong hop le","vouchers","Backend / all clients","server/services/vouchers.js:518","2026-09-20T16:19:46.383Z"
"backend_message","Loai voucher khong hop le","vouchers","Backend / all clients","server/services/vouchers.js:537","2026-09-20T16:19:46.383Z"
"backend_message","Ma voucher da ton tai","vouchers","Backend / all clients","server/services/vouchers.js:530","2026-09-20T16:19:46.383Z"
"backend_message","Pham vi voucher khong hop le","vouchers","Backend / all clients","server/services/vouchers.js:542","2026-09-20T16:19:46.383Z"
"backend_message","SKU gan voucher khong ton tai","vouchers","Backend / all clients","server/services/vouchers.js:524","2026-09-20T16:19:46.383Z"
"backend_message","So luong combo (N) phai >= 1","vouchers","Backend / all clients","server/services/vouchers.js:429","2026-09-20T16:19:46.383Z"
"backend_message","So luong mua X phai lon hon 0","vouchers","Backend / all clients","server/services/vouchers.js:425","2026-09-20T16:19:46.383Z"
"backend_message","So tien giam phai lon hon 0","vouchers","Backend / all clients","server/services/vouchers.js:423","2026-09-20T16:19:46.383Z"
"backend_message","Thieu ten chuong trinh","vouchers","Backend / all clients","server/services/vouchers.js:420","2026-09-20T16:19:46.383Z"
"backend_message","Thoi gian bat dau khong duoc sau thoi gian ket thuc","vouchers","Backend / all clients","server/services/vouchers.js:434","2026-09-20T16:19:46.383Z"
"backend_message","Voucher gan san pham can chon SKU","vouchers","Backend / all clients","server/services/vouchers.js:437","2026-09-20T16:19:46.383Z"
"backend_message","Voucher khong kha dung hoac da tat","vouchers","Backend / all clients","server/services/vouchers.js:322","2026-09-20T16:19:46.383Z"
"backend_message","Voucher khong ton tai","vouchers","Backend / all clients","server/services/vouchers.js:118","2026-09-20T16:19:46.383Z"
"backend_message","Sai chữ ký X-ZEvent-Signature.","zaloConnector","Backend / all clients","server/services/zaloConnector.js:59","2026-09-20T16:19:46.383Z"
"backend_message","Zalo gửi tin lỗi: ${data.message || data.error}","zaloConnector","Backend / all clients","server/services/zaloConnector.js:95","2026-09-20T16:19:46.383Z"
"backend_message","Zalo OA chưa có access token.","zaloConnector","Backend / all clients","server/services/zaloConnector.js:89","2026-09-20T16:19:46.383Z"
"backend_message","Zalo refresh token thất bại: ${data.error_description || data.error ||","zaloConnector","Backend / all clients","server/services/zaloConnector.js:109","2026-09-20T16:19:46.383Z"
"backend_message","Zalo thiếu App ID / App Secret.","zaloConnector","Backend / all clients","server/services/zaloConnector.js:102","2026-09-20T16:19:46.383Z"
"backend_message","Zalo thiếu refresh_token.","zaloConnector","Backend / all clients","server/services/zaloConnector.js:103","2026-09-20T16:19:46.383Z"
"backend_message","Zalo webhook body không hợp lệ.","zaloConnector","Backend / all clients","server/services/zaloConnector.js:53","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu cấu hình tài chính","accounting","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/accounting/operations_panel.dart:285","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu hồ sơ kê khai thuế thành công!","accounting","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/accounting/operations_panel.dart:234","2026-09-20T16:19:46.383Z"
"client_message","Vui lòng nhập tên Hộ kinh doanh","accounting","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/accounting/operations_panel.dart:849","2026-09-20T16:19:46.383Z"
"client_message","Kênh $provider chưa hỗ trợ đồng bộ sản phẩm","api","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/services/api/online_api.dart:266","2026-09-20T16:19:46.383Z"
"client_message","MISA khong tra ve link xem hoa don","api","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/services/api/invoice_api.dart:105","2026-09-20T16:19:46.383Z"
"client_message","MISA không trả về dữ liệu file hóa đơn","api","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/services/api/invoice_api.dart:96","2026-09-20T16:19:46.383Z"
"client_message","Catalogue bán lẻ chưa được bật trong Cài đặt","catalogue","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/catalogue/retail_catalogue_screen.dart:161","2026-09-20T16:19:46.383Z"
"client_message","Ảnh tối đa 20MB","contacts","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/contacts/contacts_partner_form.dart:201","2026-09-20T16:19:46.383Z"
"client_message","Bạn không có quyền thực hiện thao tác này","contacts","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/contacts/contacts_screen.dart:190","2026-09-20T16:19:46.383Z"
"client_message","Cần ít nhất tên, công ty, MST, SĐT hoặc email","contacts","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/contacts/contacts_partner_form.dart:115","2026-09-20T16:19:46.383Z"
"client_message","Nhập tên, công ty, MST, SĐT hoặc email","customer_picker_dialog","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/widgets/customer_picker_dialog.dart:291","2026-09-20T16:19:46.383Z"
"client_message","Đã copy JSON của dòng nhật ký","database","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/database/database_system_log.dart:348","2026-09-20T16:19:46.383Z"
"client_message","Nhật ký này chưa có id để giải mã","database","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/database/database_audit_tab.dart:650","2026-09-20T16:19:46.383Z"
"client_message","Đã gửi in phiếu chi","expenses","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/expenses/expenses_screen.dart:735","2026-09-20T16:19:46.383Z"
"client_message","Nhập số tiền","expenses","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/expenses/expenses_screen.dart:538","2026-09-20T16:19:46.383Z"
"client_message","Hai lần nhập PIN mới không khớp.","force_change_pin_screen","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/force_change_pin_screen.dart:80","2026-09-20T16:19:46.383Z"
"client_message","Nhập mã PIN hiện tại.","force_change_pin_screen","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/force_change_pin_screen.dart:68","2026-09-20T16:19:46.383Z"
"client_message","PIN mới phải gồm 4–6 chữ số.","force_change_pin_screen","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/force_change_pin_screen.dart:72","2026-09-20T16:19:46.383Z"
"client_message","PIN mới quá dễ đoán. Hãy chọn dãy số khác.","force_change_pin_screen","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/force_change_pin_screen.dart:76","2026-09-20T16:19:46.383Z"
"client_message","Job không có nội dung để in","local_print_agent","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/services/local_print_agent.dart:158","2026-09-20T16:19:46.383Z"
"client_message","Nhập mã PIN","login_gate_screen","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/login_gate_screen.dart:562","2026-09-20T16:19:46.383Z"
"client_message","Nhập tài khoản quản trị","login_gate_screen","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/login_gate_screen.dart:556","2026-09-20T16:19:46.383Z"
"client_message","Ảnh tối đa 20MB","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/menu_item_dialogs.dart:696","2026-09-20T16:19:46.383Z"
"client_message","Cần nhập khu vực và số bàn","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_tables_panel.dart:329","2026-09-20T16:19:46.383Z"
"client_message","Cần nhập tên chi nhánh","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_branches_panel.dart:197","2026-09-20T16:19:46.383Z"
"client_message","Cần nhập tên món và chọn nhóm","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/menu_item_dialogs.dart:203","2026-09-20T16:19:46.383Z"
"client_message","Chọn mẫu hóa đơn trước khi kết nối.","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/misa_meinvoice_panel.dart:395","2026-09-20T16:19:46.383Z"
"client_message","Dữ liệu ảnh không hợp lệ","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_customer_display_panel.dart:190","2026-09-20T16:19:46.383Z"
"client_message","Đã đổi PIN thiết bị khách","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_devices_panel.dart:112","2026-09-20T16:19:46.383Z"
"client_message","Đã đồng bộ ${_systemPrinters.length} máy in từ hệ điều hành","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:1719","2026-09-20T16:19:46.383Z"
"client_message","Đã gửi job in thử","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:383","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu cấu hình máy POS thẻ","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:367","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu cấu hình thông báo","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_notify_routing_panel.dart:241","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu chính sách phát hành hóa đơn","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:1852","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu danh mục in thành công","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:1802","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu liên kết","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_integrations_panel.dart:748","2026-09-20T16:19:46.383Z"
"client_message","Đã sao chép Webhook URL vào bộ nhớ tạm","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_integrations_panel.dart:980","2026-09-20T16:19:46.383Z"
"client_message","Hiện chỉ hỗ trợ ảnh cho màn hình phụ","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_customer_display_panel.dart:157","2026-09-20T16:19:46.383Z"
"client_message","Không đọc được ảnh","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/book_menu_panel.dart:366","2026-09-20T16:19:46.383Z"
"client_message","Không tạo được ảnh QR","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_tables_panel.dart:559","2026-09-20T16:19:46.383Z"
"client_message","Không thấy máy in nào đang kết nối. Kiểm tra dây/nguồn máy in và Hardware Agent trên máy đó rồi bấm dò lại.","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:1259","2026-09-20T16:19:46.383Z"
"client_message","Mật khẩu quá dễ đoán (0000/1111/1234…). Hãy chọn 4 số khác.","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_devices_panel.dart:92","2026-09-20T16:19:46.383Z"
"client_message","Nhập đủ mã số thuế, tên đăng nhập và mật khẩu.","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/misa_meinvoice_panel.dart:348","2026-09-20T16:19:46.383Z"
"client_message","PIN phải đúng 4 chữ số","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_devices_panel.dart:86","2026-09-20T16:19:46.383Z"
"client_message","Server không trả về đường dẫn ảnh","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_customer_display_panel.dart:199","2026-09-20T16:19:46.383Z"
"client_message","Vui lòng nhập ID cho dòng máy in thứ ${i + 1}","management","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/management/settings_connections_panel.dart:1747","2026-09-20T16:19:46.383Z"
"client_message","Nhập tên và số tiền","money","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/money/money_screen.dart:1144","2026-09-20T16:19:46.383Z"
"client_message","Nhập từ khoá","money","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/money/money_screen.dart:744","2026-09-20T16:19:46.383Z"
"client_message","Cần ít nhất một gian hàng, chi nhánh và kho đang hoạt động.","online","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/online/marketplace_connect_panel.dart:218","2026-09-20T16:19:46.383Z"
"client_message","Không lấy được liên kết uỷ quyền","online","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/online/marketplace_connect_panel.dart:92","2026-09-20T16:19:46.383Z"
"client_message","Không lấy được liên kết uỷ quyền Haravan","online","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/online/haravan_connect_panel.dart:62","2026-09-20T16:19:46.383Z"
"client_message","Đã lưu file nhưng không mở được ($safe). File nằm ở: $path","open_file","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/ui/open_file.dart:47","2026-09-20T16:19:46.383Z"
"client_message","Cần đủ MST 10/13 số, tên pháp lý và địa chỉ công ty","order_history_receipt_pane","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/order_history_receipt_pane.dart:483","2026-09-20T16:19:46.383Z"
"client_message","${sku.name} đã hết hàng","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_sell_screen.dart:1199","2026-09-20T16:19:46.383Z"
"client_message","Cần ít nhất một dòng hàng","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_doc_form_screens.dart:715","2026-09-20T16:19:46.383Z"
"client_message","Cần nhập khu vực và số bàn","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_settings_panels.dart:882","2026-09-20T16:19:46.383Z"
"client_message","Cần nhập tên chi nhánh","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_settings_panels.dart:1576","2026-09-20T16:19:46.383Z"
"client_message","Chọn cả kho xuất và kho nhận","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_doc_form_screens.dart:706","2026-09-20T16:19:46.383Z"
"client_message","Chọn ca làm việc trước","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_shift_screen.dart:141","2026-09-20T16:19:46.383Z"
"client_message","Chọn ít nhất một món để trả","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_return_screen.dart:135","2026-09-20T16:19:46.383Z"
"client_message","Chưa mở ca — không thể thu tiền.","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_sell_screen.dart:608","2026-09-20T16:19:46.383Z"
"client_message","Chưa tải được danh sách bảng giá","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_sell_settings_screen.dart:156","2026-09-20T16:19:46.383Z"
"client_message","Khong tao duoc don de cap ma chuyen khoan.","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_sell_screen.dart:968","2026-09-20T16:19:46.383Z"
"client_message","Không xác định được hóa đơn","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_return_screen.dart:78","2026-09-20T16:19:46.383Z"
"client_message","Không xoá được bảng giá chung","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_settings_panels.dart:223","2026-09-20T16:19:46.383Z"
"client_message","Nhập họ và tên khách","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_customer_screen.dart:397","2026-09-20T16:19:46.383Z"
"client_message","Nhập tên kho","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_settings_panels.dart:547","2026-09-20T16:19:46.383Z"
"client_message","Số tiền chi phải lớn hơn 0","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_form_screens.dart:139","2026-09-20T16:19:46.383Z"
"client_message","Thiếu tên hàng hóa","phone","Mobile","flutter-apps/dandpak_core/lib/src/screens/phone/phone_doc_form_screens.dart:298","2026-09-20T16:19:46.383Z"
"client_message","Đã xác nhận xử lý yêu cầu gọi phục vụ","pos_bill_widgets","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_bill_widgets.dart:233","2026-09-20T16:19:46.383Z"
"client_message","Combo chưa có sản phẩm phù hợp trong kho","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:667","2026-09-20T16:19:46.383Z"
"client_message","Đã từ chối các món ăn đã chọn.","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:159","2026-09-20T16:19:46.383Z"
"client_message","Đã xác nhận món ăn và gửi xuống bếp/bar.","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:117","2026-09-20T16:19:46.383Z"
"client_message","Không lưu được đơn: ${e.toString().replaceFirst(","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:687","2026-09-20T16:19:46.383Z"
"client_message","Vui lòng chọn ít nhất một món để từ chối.","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:139","2026-09-20T16:19:46.383Z"
"client_message","Vui lòng chọn ít nhất một món để xác nhận.","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:105","2026-09-20T16:19:46.383Z"
"client_message","Vui lòng nhập lý do từ chối để đối soát.","pos_dialogs","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/pos_dialogs.dart:147","2026-09-20T16:19:46.383Z"
"client_message","Đang xử lý thanh toán, vui lòng chờ.","pos_provider","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/providers/pos_provider.dart:1020","2026-09-20T16:19:46.383Z"
"client_message","Đang xử lý, vui lòng chờ trong giây lát.","pos_provider","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/providers/pos_provider.dart:1134","2026-09-20T16:19:46.383Z"
"client_message","Hóa đơn không có số tiền cần thanh toán.","pos_provider","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/providers/pos_provider.dart:1017","2026-09-20T16:19:46.383Z"
"client_message","Thiếu mã hóa đơn để thanh toán.","pos_provider","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/providers/pos_provider.dart:1010","2026-09-20T16:19:46.383Z"
"client_message","Chọn ít nhất một món để trả","retail","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/retail/retail_return_view.dart:210","2026-09-20T16:19:46.383Z"
"client_message","Mã voucher không tồn tại hoặc chưa đủ điều kiện.","retail","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/retail/retail_cart_widgets.dart:55","2026-09-20T16:19:46.383Z"
"client_message","MST công ty phải gồm 10 hoặc 13 chữ số","retail","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/retail/checkout_dialog.dart:630","2026-09-20T16:19:46.383Z"
"client_message","Nhập địa chỉ công ty xuất hóa đơn","retail","Desktop / Tablet / Mobile","flutter-apps/dandpak_core/lib/src/screens/retail/checkout_dialog.dart:634","2026-09-20T16:19:46.383Z"
